268,APINOTES,Apple의 Swift 프로그래밍 언어로 작성된 프로그램에서 사용 하는 메타데이터 파일. 프로그램이 액세스 하는 Objective-C API 에 대한 주석이 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
269,APK,안드로이드의 애플리케이션 패키지 파일,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
270,APKG,"플래시 카드 기반 학습 프로그램인 Anki에서 사용하기 위해 만든 맞춤형 플래시 카드 데크 파일. .anki2 데이터베이스 파일, 이미지, 미디어 파일 등을 포함 하는 .ZIP 아카이브 형식 기반의 파일이다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
271,APKM,안드로이드용 앱 설치 프로그램인 APKMirror Installer와 함께 사용하기 위해 생성된 Android 앱 번들 파일. 앱을 설치하는 데 사용되는 여러 APK 파일이 포함되어있다는 점에서 .AAB 파일과 유사하지만 APKMirror Installer를 통해서만 설치할 수 있다는 차이점이 존재한다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
272,APKS,"안드로이드 앱 번들(.AAB 파일)을 만들고 관리하는 데 사용되는 유틸리티인 bundletool 에서 생성한 APK 세트 아카이브. 아키텍처, 언어, 화면 밀도, 기타 장치 기능과 같은 장치 특성에 따라 분할되는 APK 파일 세트가 포함되어 있는 ZIP 기반의 압축파일이다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
273,APL,무손실 오디오 압축 프로그램인 Monkey's Audio로 생성된 트랙 정보 파일. .APE 파일 내 트랙의 시작과 끝 위치를 포함 하여 오디오 트랙에 대한 메타 데이터를 저장한다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
274,APLG,Audials 소프트웨어에 사용되는 플러그인 파일. 인터넷 음악 및 비디오 스트림을 캡처하는 새로운 검색 및 레코딩 기능과 같은 기능을 소프트웨어에 추가한다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
275,APLIBRARY,애퍼처가 만든 라이브러리. 애플리케이션에서 편집된 영상이 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
276,APLP,Audials 인터넷 스트림 레코딩 소프트웨어용 플러그인(.APLG 파일) 다운로드 및 설치에 사용되는 플러그인 패키지. 새 검색 및 레코딩 기능과 같은 기능을 소프트웨어에 추가하는 플러그인 팩이 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
277,APM,원래 출력 장치에서 이미지 크기를 조정하도록 설계된 다양한 윈도우즈 프로그램에서 만든 메타 파일 이미지. 앞의 22바이트 헤더가 포함되어 있다는 점을 제외하면 .WMF 파일과 유사한 이미지 및 메타 파일 헤더 정보가 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
278,APNG,APNG 형식의 비공식 확장명. GIF와 유사하게 애니메이션 시퀀스에 사용되는 여러 PNG 이미지 프레임을 포함한다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
279,APNX,3.1 펌웨어 버전부터 아마존 Kindle 기기에서 사용하는 페이지 지정 파일.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
280,APP,"NeXTStep, 그리고 이를 차용한 OS X, iOS에서 쓰이는 애플리케이션 번들용 확장자. 사실 폴더를 사기쳐서 파일처럼 보이게 한 것으로 폴더내의 파일을 수정하거나 추가할수 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
281,APPCACHE,"네트워크 연결이 없을 때 웹 브라우저가 웹 응용 프로그램에 접근하기 위해 사용하는 파일. PNG, GIF, CSS, JS 파일 등 웹 어플리케이션을 구성하는 자원의 복사본을 포함하고 있으며 URL로 식별될 수 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
282,APPDOWNLOAD,Mac OS X 10.6.6 이상에 포함된 앱스토어에서 만든 파일. 스토어에서 다운로드중인 .APP 파일의 내용을 저장하며 파일이 완전히 다운로드 된 후 자동으로 제거된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
283,APPEX,Xcode에 내장된 애플리케이션에 기능을 추가하기 위해 사용되는 확장 번들 파일. iOS 기본 키보드를 사용자 지정 키보드로 교체 또는 파일 저장소에 대한 액세스 제공 및 관리와 같은 작업을 수행하는 데 사용되는 코드로 구성된 확장이 포함되어 있으며 해당 .APP 파일 안에 패키징된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
284,APPIMAGE,"AppImage 형식으로 저장된 소프트웨어 패키지. 프로그램을 실행하는 데 필요한 모든 라이브러리와 종속성을 포함하는 압축 이미지 파일이기 때문에 이론상 어떤 종속성도 필요없이 해당 파일만 실행 권한을 부여하면 어느 리눅스 환경에서도 동일한 앱을 실행할 수 있으며, pkg2appimage CLI툴을 사용하면 대부분의 일반 패키지 파일을 AppImage로 포장할 수 있다. 리눅스의 다양한 버전에서 설치를 위한 프로그램을 배포하는 용도로도 사용된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
285,APPLESCRIPT,AppleScript로 작성된 스크립트. Apple Script Editor를 사용하여 편집하거나 자동으로 생성할 수 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
286,APPLET,Eclipse에서 사용하는 개발자 파일. java.security.policy 파일로 프로젝트 루트 폴더에 저장된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
287,APPLICATION,"ClickOnce용으로 생성된 파일. 이름, 버전, 설명, 배포 옵션, 종속성 등을 포함한 XML 형식으로 프로그램 배포 속성을 저장한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
288,APPODEAL,일부 안드로이드 애플리케이션에서 사용하는 인앱 광고 플랫폼인 Appodeal에서 생성한 텍스트 파일. 일반적으로 e30= 텍스트를 담고있으며 파일의 정확한 용도는 알 수 없지만 안드로이드 앱이 Appodeal 광고를 표시할 수 있도록 하는 플래그 역할을 하는 것으로 추측된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
289,APPREF-MS,ClickOnce에서 사용하는 응용 프로그램 참조 파일. 응용 프로그램에 대한 로컬 또는 원격 링크가 포함되며 일반적으로 Windows 시작 메뉴에서 링크를 실행하는 데 사용된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
290,APPUP,Erlang[17]을 사용하는 애플리케이션에서 사용하는 파일. 애플리케이션을 업그레이드하거나 다운그레이드하는 방법에 대한 지침이 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
291,APPX,"UWP앱을 패키징 할 때 사용되는 Windows 응용 프로그램 패키지 파일. 과거 Microsoft Store에는 해당 확장자와 .msix만 등록 가능했지만, Windows 11이후 모든 종류의 패키지를 등록할 수 있도록 바뀌었다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
292,APPXBUNDLE,UWP 앱을 배포하는 데 사용되는 앱 패키지. 하나 이상의 앱 버전을 포함하며 각 버전은 특정 프로세서 아키텍처[18]에 맞게 컴파일된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
293,APPXMANIFEST,"소프트웨어 개발자들이 Windows 10 앱을 패키징하는 데 사용하는 XML 파일. 앱 ID, 시스템 요구 사항, 아이콘 에셋 등과 같은 설정이 포함되어 있다. Windows는 앱을 설치하거나 소프트웨어에 대한 정보를 사용자에게 표시할 때 이 정보를 사용한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
294,APPXSYM,"Microsoft Store용 Windows 8 앱 패키징 시스템의 일부로 도입된 파일 형식으로, 사용자 컴퓨터에서 앱이 충돌할 때 윈도우즈 스토어 개발자 대시보드를 통해 앱 충돌 보고 세부 정보를 개발자에게 다시 보낼 수 있는 앱의 전체 기호 정보가 들어 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
295,APPXUPLOAD,Windows 8의 앱을 패키징하여 Microsoft Store에 제출할 때 개발자가 사용하는 앱 패키지 형식. 앱이 디버깅 및 버그 수정을 위해 앱 충돌 상황을 개발자에게 다시 보고할 수 있는 기호 디버깅 정보와 APPX 패키지가 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
296,APR,"Apadana로 만든 프로젝트 파일. 대화형 프리젠테이션, 사용자 인터페이스, 기타 멀티미디어 응용 프로그램을 만드는 데 사용된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
297,APR,ArcView로 작성된 매핑 프로젝트 파일. 표준 텍스트 형식으로 객체 데이터베이스를 저장한다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
298,APS,마이크로소프트 Visual C++에서 만든 파일. 프로젝트에 포함된 리소스의 이진 표현을 저장하며 응용 프로그램이 리소스를 더 빨리 로드할 수 있도록 한다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
299,APT,"텍스트 문서의 형식을 설명하는 간단한 마크업 언어인 APT(Almost Plain Text)로 작성된 텍스트 문서. Maven 소프트웨어 개발도구와 함께 자주 사용되는 Aptconvert와 같은 문서 생성 프로그램을 사용하여 HTML, PDF, PostScript, RTF 또는 기타 형식으로 변환할 수 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
300,APX,Ability Photopaint Studio에서 만든 이미지 파일. 다중 편집 레이어를 지원하며 AWWW 문서(Ability Write 문서)에 사용되는 그래픽 생성에 사용할 수 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
301,APXL,"Keynote에서 사용되는 프레젠테이션 파일. 프레젠테이션의 내용을 XML 형식으로 지정하며. 슬라이드 목록, 각 슬라이드의 레이아웃 또는 서식, 프레젠테이션 텍스트 등이 함께 저장된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
302,APZ,AutoPlay Media Studio의 프로젝트 파일. 백업 파일 역할을 할 수 있는 압축된 아카이브 형식으로 저장된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
303,AP_,Eclipse IDE용 플러그인 세트인 ADT(Android Development Tools)에 의해 생성된 개발자 파일. 안드로이드 패키지(APK 파일)와 유사하지만 최종 패키지에 내장되기 전에 개발 리소스를 포함하고 있다. resource.ap_라는 이름의 파일명을 사용하며 ADT에 의해 자동으로 생성된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
304,AQM,AlpineQuest에서 사용하는 GIS 파일.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
305,AR,"미드타운 매드니스. 미드타운 매드니스 2에서 사용하는 게임 데이터 파일. 게임 내 메뉴, 자동차 모델, 텍스처, 트랙, 3D 오브젝트 등의 게임에서 참조하는 데이터를 저장한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
306,ARC,"압축 파일(PKARC/PKUNARC), 또는 FreeARC의 압축 파일",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
307,ARCHITECT,"오픈 소스 플랫폼 간 데이터 모델링 및 프로파일링 도구인 SQL Power Architect에서 저장한 프로젝트 파일. 테이블, 연결된 데이터베이스의 구성, 데이터 개체 간의 관계 등을 포함할 수 있는 데이터 모델 구조의 다이어그램을 저장하며 사용자가 프로젝트에서 원격으로 작업할 수 있도록 하는 하나 이상의 소스 데이터 구조 스냅샷이 포함될 수도 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
308,ARCHIVE,사이버펑크 2077에서 사용하는 게임 내 데이터가 저장된 아카이브 형식 파일. 게임 내 대부분의 데이터가 담겨있으며 일반적인 방법으로는 열 수 없으나 GitHub에서 배포되는 무료 툴인 CP77 Tools를 통하여 데이터를 추출할 수 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
309,ARCHIVER,Archiver 압축 프로그램을 통해 저장한 압축 파일 아카이브.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
310,ARCH00,F.E.A.R.에서 사용하는 데이터 아카이브 형식. 서드파티 아카이브 툴을 사용하여 열어보거나 수정할 수 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
311,ARCUT,어도비 프리루드 프로그램에서 사용하는 파일. 러프컷[19] 으로 구성된 비디오 클립과 하위 클립의 타임라인이 포함되어 있으며 최종 편집을 위해 프리미어 프로 또는 파이널컷 프로로 보낼 수 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
312,ARD,ArtiosCAD로 만든 도면 또는 3D 디자인 파일. ArtiosCAD에서 저장하거나 Artios Export 플러그인을 지원하는 다른 Esko 소프트웨어 프로그램에서 내보낼 수 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
313,ARDUBOY,"오픈소스 8비트 게임 플랫폼인 Arduboy가 사용하는 게임 패키지 파일. 컴파일된 게임, 배너 이미지(700px 192px), 한 개 이상의 스크린샷(128px64px), 제목, 버전, 작성자, 버튼 구성 정보 등의 메타데이터를 저장하는 JSON(info.json) 파일이 포함되어 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
314,AREXPORT,Spark AR Studio에서 만든 AR 효과 패키지 파일. 페이스북에서 AR 비디오 효과를 만들 때 사용할 수 있다. 최대 3개의 ARFX 파일이 포함되어 있어 비디오에 AR 효과를 적용하며 Spark AR Hub에 업로드하여 페이스북 및 인스타그램에서 사용할 수 있도록 되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
315,ARF,"웹엑스(WebEx)에서 다운로드한 온라인 미팅의 기록이 들어 있는 파일. NBR[20]을 사용하여 녹화되며 비디오 데이터, 목차, 참석자 목록 및 기타 정보를 별도의 패널에 저장한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
316,ARFF,"기계학습 소프트웨어 웨카(Weka)에서 사용하는 파일. 특성 관계 파일 형식(Attribute Relation File Format)의 약자인 'ARFF'로 저장되며 유형 목록(숫자, 공칭 문자열, 날짜 등)이 있는 헤더 섹션과 값이 포함된 데이터 섹션을 포함한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
317,ARG,"AutoCAD에서 사용하는 설정 파일로, 시스템 레지스트리에 저장된 백업된 사용자 프로필 정보(응용 프로그램 옵션 데이터)가 들어 있다. 컴퓨터 간 설정을 전송하기 위해 내보내고 가져올 수 있으며 AutoCAD 버전 간에 데이터 마이그레이션[21]을 할 수도 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
318,ARI,ARRI 디지털 비디오 카메라로 캡처한 이미지 파일. 녹화된 비디오를 구성하는 일련의 이미지에서 하나의 스틸 프레임을 저장하는 방식이다. 주로 전문적인 영상 제작에 사용된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
319,ARIA,"칩사운드(Chipsounds)에 의해 구형 컴퓨터, 오락실, 게임 콘솔 등의 사운드와 유사한 소리를 생성하는 데 사용되는 파일. 칩 음악에 대한 고급 사운드 설정을 저장하여 오디오 사전 설정을 로드하는 데 사용된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
320,ARIA2,"명령줄 다운로드 유틸리티인 aria2에서 생성 및 사용하는 제어 파일로, 다운로드 진행률 정보를 저장한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
321,ARIAX,.ARIA 파일과 거의 동일한 형식이지만 파일에 사용되는 이진 형식 대신 XML 형식을 사용하여 사운드 설정을 저장한다는 차이점이 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
322,ARJ,압축 파일(Robert K. Jung이 만든 압축파일 형식).,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
323,ARN,마이크로소프트 윈도우가 시작될 때 자동으로 실행되는 모든 프로그램과 파일을 표시하는 데 사용되는 기본 자동 실행 이진 파일. 생략된 데이터 결과 행은 포함하지 않는다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
324,ARO,SteelArrow 코드가 포함된 서버 사이드 스크립트 엔진. 대개 HTML과 SteelArrow 태그 및 스크립트가 포함되어 있다. PHP 또는 ASP 페이지와 마찬가지로 사용자의 웹 브라우저로 전송되기 전에 서버에서 처리된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
325,ARP,비밀번호 복구 프로그램인 ARPR(Advanced RAR Password Recovery)에 대한 프로그램 설정이 포함된 기본 설정 파일.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
326,ARPATCH,Spark AR Studio에서 사용하는 패치 에셋 파일. 사용자가 Spark AR Studio의 패치 편집기에 배치하고 연결한 패치 그룹이 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
327,ARPROJPKG,Spark AR Studio에서 사용하는 프로젝트 패키지 파일. 프로젝트의 ARPROJ 파일 및 포함된 에셋을 포함한 프로젝트의 .ZIP 압축 버전이 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
328,ARR,"MultiMedia Fusion에서 사용하는 파일로, 게임에서 값으로 사용할 수 있는 일련의 텍스트 또는 숫자를 저장한다. 보통 .MFA 개발 애플리케이션 파일로 저장된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
329,ARS,"어도비 애프터 이펙트에서 만든 설정 파일로, 출력되는 비디오의 품질을 정의하는 속성을 저장한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
330,ARSCRIPT,"ArtRage 응용 프로그램에서 만든 스크립트 파일로, 기록 모드에서의 사용자 입력 기록을 포함하는 매크로를 저장한다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
331,ART,"ArtCAM 프로그램이 생성한 CAD 모델 파일. 설계를 절단하거나 새기는 기계에 대한 지침 등을 저장하며 간판, 목공, 판화, 보석 등을 가공하는 데에 사용된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
333,ARTB,"Artboard 프로그램에서 만든 벡터 도면 파일. 소프트웨어에 포함된 다양한 템플릿 중 하나 또는 사용자 지정 도면일 수 있으며 PDF, JPG, PNG, TIF 등의 형식으로 내보낼 수 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
334,ARTICLE,"Twixl Publisher 프로그램에서 만든 문서. 해당 컨텐츠, 제목, 태그라인, 레이아웃 디멘션 등을 담고있는 문서가 포함되어 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
335,ARW,"a6300, 7R III와 같은 소니의 디지털 카메라가 캡처한 디지털 사진. 카메라의 CCD(Charge Coupled Device)에 의해 캡처된 압축되지 않은 원시 영상 데이터가 포함되어 있으며 TIFF 사양을 기반으로 Sony Alpha Raw(ARW) 형식으로 저장된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
336,ARX,"AutoCAD용으로 작성된 확장 파일로, 개발자가 C++, C, VB.NET 등의 프로그램 코드를 사용하여 AutoCAD를 사용자 정의하고 확장할 수 있는 객체 지향 API인 오토데스크의 ObjectARX를 사용하여 작성한 애플리케이션 구성 요소가 포함되어 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
337,AS,A/UX 운영 체제를 사용하는 이전 매킨토시 시스템에서 사용하는 아카이브 형식인 Apple Single 형식으로 생성된 파일. 리소스 포크와 데이터 포크를 모두 단일 파일로 저장하며 현재는 사용되지 않는 파일 형식이다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
338,AS,액션스크립트로 작성된 코드 파일,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
339,AS2PROJ,"FlashDevelope에서 만든 프로젝트 파일로, 플래시 프로그래밍에 일반적으로 사용되는 자유 및 오픈 소스 개발 IDE이며 XML 형식으로 저장되어 빌드 설정, 프로젝트 소스 코드 파일에 대한 참조, 출력 SWF 옵션 등의 프로젝트 정보가 포함되어 있다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
340,ASA,"ASP 기반 페이지에서 액세스할 수 있는 개체 선언, 변수, 상수 및 함수를 포함하는 파일. 여러 페이지에서 동일한 기능과 변수에 액세스할 수 있으므로 각 페이지에 대해 다시 작성할 필요가 없다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
341,ASAX,"ASP.NET 웹 애플리케이션에 사용되는 파일. ASP.NET 또는 HttpModules에서 발생하는 애플리케이션 레벨 이벤트에 응답하는 데 사용되는 프로그램 코드이며 애플리케이션 초기화 및 종료 시 이벤트 처리, 글로벌 예외, 오류 처리 등에 사용된다.",SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
342,ASC,PGP(Pretty Good Privacy)에서 사용하는 ASCII-Armor[22] 파일. 디지털 서명된 메시지가 포함되어 있으며 일반 텍스트로 작성된 정보뿐 아니라 텍스트로 인코딩된 이진 정보도 저장할 수 있고 PGP 인증 방법을 사용하여 확인할 수 있는 일반 서명 텍스트 키도 포함되어 있다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
343,ASC,다양한 오토데스크 프로그램에서 내보내는 기하학적 도형의 정보를 담은 텍스트 파일. 데이터를 텍스트 형식으로 저장하여 다른 프로그램과 호환되기 용이하다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
344,ASCII,ASCII 문자 인코딩을 사용하는 일반 텍스트 파일. 대부분의 텍스트 편집기나 워드 프로세서에서 읽고 수정할 수 있다. 일반적으로는 .ASC 확장자로 저장된다.,SAFE,2024-07-06 01:32:15,2024-07-06 01:32:15,null,0
345,ASCS,Adobe Device Central에서 만든 파일. Flash Communication 서버용 액션스크립트에 작성된 코드가 포함되어 있으며 배포된 애플리케이션 내에서 라이브 또는 스트리밍 컨텐츠를 개발하는 데 사용된다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
346,ASCX,다른 웹 페이지의 구성 요소로 사용할 수 있는 서버 사이드 스크립트 엔진. 예를 들어 navbar.ascx라는 탐색 모음은 ASP 기반 웹사이트 내의 모든 페이지에서 참조될 수 있으며 navbar.ascx 파일을 한 번만 변경하면 웹 사이트의 다른 모든 페이지에서 내비게이션 바가 변경된다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
347,ASD,마이크로소프트 워드에서 만든 임시 백업 파일.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
348,ASE,"어도비 인디자인, 일러스트레이터 등의 전문 그래픽 응용 프로그램에서 사용하는 파일. 색상 모음인 컬러 스왓치가 포함되어 있으며 Adobe Color에서도 사용된다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
349,ASE,다양한 오토데스크 프로그램에서 내보내는 2D 또는 3D 씬 정보가 포함된 텍스트 파일. 텍스트 형식으로 저장되므로 다른 프로그램과 호환되기 용이하다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
350,ASEC,안드로이드 Froyo 버전에 도입된 보안 애플리케이션. 독점 암호화를 사용하여 모바일 애플리케이션 데이터를 저장한다. Android SDK 에뮬레이터로 실행할 수 있다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
351,ASEF,"ASE파일과 마찬가지로 어도비 인디자인, 일러스트레이터 등의 전문 그래픽 응용 프로그램에서 사용하는 파일이다. 보통은 이것보다 .ASE 파일이 일반적으로 더 많이 쓰인다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
352,ASEPRITE,"Aseprite가 사용하는 파일. 레이어, 프레임, 팔레트, 태그, 설정 등을 포함하는 2D 애니메이션 또는 그래픽을 저장하며 너비, 높이, 색상 모드, 픽셀 크기 및 배경과 같은 스프라이트 설정도 포함한다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
353,ASF,"Advanced Systems Format 또는 Advanced Streaming Format, Active Streaming Format의 약자. 온라인으로 미디어를 스트리밍하기 위해 마이크로소프트에서 개발한 독점 비디오/오디오 컨테이너 확장자이다. 오디오 데이터 또는 비디오 및 오디오 데이터와 제목, 저자, 저작권 참고 자료 등과 같은 옵션 메타데이터만 저장할 수 있다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
354,ASH,닌텐도 Wii에서 사용하는 시스템 파일. 시스템 메뉴의 디스플레이와 레이아웃에 사용되는 데이터를 포함하며 U8 아카이브 압축을 사용할 수 있다. 가끔씩 홈브루 커뮤니티 등지에서 유저들끼리 압축을 풀고 수정하기도 한다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
355,ASHBAK,"Ashampoo Burning Studio에서 만든 백업 파일. 디지털 사진, 음악, 전문 작업과 같은 데이터를 보관하는 데 일반적으로 사용되는 모든 백업된 파일 컨텐츠가 포함되어 있다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
356,ASHDISC,Ashampoo Burning Studio에서 만든 디스크 이미지 파일. 디스크에 대한 모든 데이터와 컨텐츠 테이블을 저장하며 데이터를 리핑하고 파일로 보관하는 데 사용되며 직접 편집하거나 구울 수도 있다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
357,ASHPRJ,"Ashampoo Burning Studio에서 만든 디스크 굽기 프로젝트 파일. 참조 파일, 대상 디스크 미디어, 디스크 메타데이터 등을 포함하며 동일한 속성을 가진 여러 디스크를 굽는 데 재사용할 수 있다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
358,ASHX,ASP.NET 웹 서버 응용 프로그램의 일부인 서버 사이드 스크립트 엔진. 사용자의 웹 브라우저로 전송되는 웹 서버에서 호스팅되는 다른 페이지에 대한 참조를 포함하며 클라이언트 웹 브라우저가 페이지를 요청할 때 서버의 ASP.NET HTTP Handler에 의해 처리된다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
359,ASI,"GTA 4, GTA 5에서 게임 플레이를 변경하는 데 사용되는 모드 라이브러리가 포함되어 있는 파일. 게임에서 참조하는 맞춤형 플러그인과 스크립트를 저장하여 게임플레이의 측면을 수정하거나 새로운 기능을 추가한다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
360,ASK,"askSam에서 만든 파일. 웹 페이지, 이메일 메시지, PDF 파일, 텍스트 문서 등의 검색 가능한 데이터베이스를 저장하며 주로 비즈니스 전문가나 연구원들이 사용한다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
361,ASL,어도비 포토샵에서 사용할 수 있는 레이어 스타일. 포토샵 사용자가 계층에 적용할 수 있는 하나 이상의 미리 설정된 시각 효과가 포함되어 있다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
362,ASM,"어셈블러 파일. 어셈블되지 않은 어셈블리어 소스 파일의 확장자이다. HLA, MASM, FASM, NASM, GAS와 같은 어셈블리 프로그램을 사용하여 실행할 수 있다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
363,ASMX,ASP 파일에서 호출하는 웹 서비스를 정의하는 파일. 서비스에 대한 요청이 있을 때 ASP.NET에서 자동으로 컴파일되며 인터넷 또는 로컬 네트워크에서 액세스할 수 있다.,SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
364,ASND,"어도비 사운드부스(SoundBooth)에서 만든 파일로, 원본 오디오 파일, 오디오 편집, 효과, 기타 오디오 설정을 포함하며 오디오 클립에 대한 무중단 수정 사항을 저장할 수 있다.",SAFE,2024-07-06 01:32:16,2024-07-06 01:32:16,null,0
